id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
742,63,Honda,Civic,ATIVO
743,69,Porsche,914-2,ATIVO
744,27,Fiat,128,ATIVO
745,65,Maserati,Bora,ATIVO
746,4,Fiat,128,ATIVO
747,65,Merc,230,ATIVO
748,67,Maserati,Bora,ATIVO
749,91,Ford,Pantera,ATIVO
750,82,Ford,Pantera,ATIVO
751,16,Chrysler,Imperial,ATIVO
752,63,Fiat,128,ATIVO
753,18,Duster,360,ATIVO
754,69,Hornet,4,ATIVO
755,58,Merc,240D,ATIVO
756,77,Lincoln,Continental,ATIVO
757,54,Ford,Pantera,INATIVO
758,26,Maserati,Bora,INATIVO
759,99,Mazda,RX4,ATIVO
760,88,Volvo,142E,ATIVO
761,21,Merc,280C,ATIVO
762,45,Camaro,Z28,ATIVO
763,7,Chrysler,Imperial,ATIVO
764,72,Hornet,4,ATIVO
765,43,Fiat,X1-9,ATIVO
766,78,Honda,Civic,ATIVO
767,75,Toyota,Corolla,ATIVO
768,13,Merc,450SL,ATIVO
769,39,Pontiac,Firebird,ATIVO
770,28,Fiat,128,INATIVO
771,95,Volvo,142E,ATIVO
772,60,Merc,240D,INATIVO
773,19,Hornet,4,ATIVO
774,75,Mazda,RX4,ATIVO
775,99,Ford,Pantera,ATIVO
776,60,Mazda,RX4,ATIVO
777,83,Merc,280,ATIVO
778,87,Lincoln,Continental,ATIVO
779,62,Hornet,Sportabout,ATIVO
780,42,Ferrari,Dino,ATIVO
781,15,Maserati,Bora,ATIVO
782,4,Hornet,Sportabout,ATIVO
783,4,Lotus,Europa,ATIVO
784,90,Ford,Pantera,ATIVO
785,28,Maserati,Bora,ATIVO
786,20,Fiat,128,ATIVO
787,41,Ferrari,Dino,ATIVO
788,93,Merc,450SL,ATIVO
789,77,Merc,280,ATIVO
790,7,Porsche,914-2,ATIVO
791,52,Fiat,128,ATIVO
792,90,Merc,450SLC,ATIVO
793,82,Merc,450SLC,INATIVO
794,5,Dodge,Challenger,ATIVO
795,86,Mazda,RX4,ATIVO
796,21,Honda,Civic,ATIVO
797,13,Hornet,4,ATIVO
798,52,Maserati,Bora,ATIVO
799,30,Merc,280C,ATIVO
800,56,Fiat,128,ATIVO
801,23,Toyota,Corona,ATIVO
802,11,Lotus,Europa,ATIVO
803,79,Mazda,RX4,ATIVO
804,56,Lincoln,Continental,ATIVO
805,99,Merc,280C,ATIVO
806,53,Honda,Civic,ATIVO
807,42,Merc,450SL,ATIVO
808,52,Ford,Pantera,ATIVO
809,54,Merc,230,INATIVO
810,78,Mazda,RX4,ATIVO
811,13,Ferrari,Dino,ATIVO
812,71,Mazda,RX4,ATIVO
813,97,Toyota,Corolla,ATIVO
814,10,Volvo,142E,INATIVO
815,91,Maserati,Bora,ATIVO
816,3,Merc,450SLC,ATIVO
817,50,Merc,450SL,ATIVO
818,12,Merc,280,INATIVO
819,83,Hornet,4,ATIVO
820,64,Merc,450SE,ATIVO
821,72,Merc,240D,ATIVO
822,54,Merc,450SE,ATIVO
823,77,Volvo,142E,ATIVO
824,75,Datsun,710,ATIVO
825,31,Lotus,Europa,ATIVO
826,78,Fiat,128,ATIVO
827,74,Lincoln,Continental,ATIVO
828,78,Lotus,Europa,ATIVO
829,82,Toyota,Corona,ATIVO
830,42,Hornet,Sportabout,ATIVO
831,50,Merc,240D,ATIVO
832,22,Ford,Pantera,ATIVO
833,62,Mazda,RX4,ATIVO
834,96,Hornet,4,ATIVO
835,48,AMC,Javelin,ATIVO
836,51,Merc,280,ATIVO
837,72,Chrysler,Imperial,ATIVO
838,29,Cadillac,Fleetwood,ATIVO
839,64,Merc,280,ATIVO
840,98,Cadillac,Fleetwood,ATIVO
841,90,Merc,280C,ATIVO
842,17,Merc,240D,ATIVO
843,98,Merc,450SE,ATIVO
844,7,Toyota,Corolla,ATIVO
845,87,Chrysler,Imperial,ATIVO
846,42,Cadillac,Fleetwood,ATIVO
847,31,Dodge,Challenger,ATIVO
848,12,Toyota,Corona,ATIVO
849,51,Merc,280C,ATIVO
850,89,Merc,450SL,ATIVO
851,52,Pontiac,Firebird,ATIVO
852,4,Lincoln,Continental,ATIVO
853,58,Duster,360,ATIVO
854,63,Merc,280,ATIVO
855,12,Cadillac,Fleetwood,ATIVO
856,58,Merc,240D,ATIVO
857,16,Fiat,X1-9,ATIVO
858,59,Ford,Pantera,ATIVO
859,16,Cadillac,Fleetwood,ATIVO
860,95,Dodge,Challenger,ATIVO
861,53,Volvo,142E,ATIVO
862,14,Ferrari,Dino,INATIVO
863,96,Merc,280,ATIVO
864,94,Mazda,RX4,ATIVO
865,59,Lotus,Europa,ATIVO
866,63,Merc,240D,ATIVO
867,85,Merc,280,ATIVO
868,54,Toyota,Corona,ATIVO
869,6,Fiat,X1-9,ATIVO
870,16,Toyota,Corolla,ATIVO
871,48,Dodge,Challenger,ATIVO
872,68,Datsun,710,ATIVO
873,52,Chrysler,Imperial,ATIVO
874,95,Merc,240D,ATIVO
875,63,Pontiac,Firebird,ATIVO
876,69,Hornet,Sportabout,ATIVO
877,1,Mazda,RX4,ATIVO
878,47,Ferrari,Dino,INATIVO
879,59,Hornet,4,ATIVO
880,6,Camaro,Z28,ATIVO
881,5,Merc,230,ATIVO
882,45,Ford,Pantera,INATIVO
883,38,Merc,450SLC,ATIVO
884,5,Dodge,Challenger,ATIVO
885,28,Ferrari,Dino,ATIVO
886,72,Merc,280C,ATIVO
887,41,Chrysler,Imperial,ATIVO
888,6,Duster,360,ATIVO
889,23,Honda,Civic,ATIVO
890,35,Maserati,Bora,ATIVO
891,82,Cadillac,Fleetwood,ATIVO
892,3,Ferrari,Dino,ATIVO
893,83,Hornet,4,ATIVO
894,52,AMC,Javelin,ATIVO
895,54,Merc,280C,ATIVO
896,48,AMC,Javelin,ATIVO
897,89,Merc,450SL,ATIVO
898,96,Fiat,X1-9,ATIVO
899,93,Merc,280,ATIVO
900,56,Honda,Civic,ATIVO
901,97,Fiat,128,ATIVO
902,67,Chrysler,Imperial,ATIVO
903,5,Dodge,Challenger,ATIVO
904,3,Toyota,Corolla,ATIVO
905,9,Merc,450SL,ATIVO
906,61,Merc,280C,ATIVO
907,28,Ford,Pantera,ATIVO
908,13,Merc,280C,ATIVO
909,90,Merc,450SLC,INATIVO
910,94,Hornet,Sportabout,ATIVO
911,2,AMC,Javelin,ATIVO
912,69,Lincoln,Continental,ATIVO
913,99,Merc,450SE,ATIVO
914,29,Duster,360,ATIVO
915,47,Duster,360,INATIVO
916,65,Cadillac,Fleetwood,ATIVO
917,19,Toyota,Corolla,INATIVO
918,34,Chrysler,Imperial,ATIVO
919,57,Pontiac,Firebird,ATIVO
920,36,Porsche,914-2,ATIVO
921,53,Merc,450SL,ATIVO
922,79,Ferrari,Dino,ATIVO
923,54,Merc,450SL,ATIVO
924,31,Lotus,Europa,ATIVO
925,33,Datsun,710,INATIVO
926,72,Honda,Civic,ATIVO
927,15,Honda,Civic,ATIVO
928,78,Ferrari,Dino,ATIVO
929,57,Merc,240D,ATIVO
930,84,Toyota,Corona,ATIVO
931,61,Toyota,Corolla,ATIVO
932,5,Hornet,4,ATIVO
933,49,Fiat,128,ATIVO
934,10,Hornet,4,ATIVO
935,31,Merc,240D,ATIVO
936,64,Toyota,Corolla,ATIVO
937,57,Mazda,RX4,ATIVO
938,48,Merc,280C,ATIVO
939,57,Camaro,Z28,ATIVO
940,47,Toyota,Corolla,ATIVO
941,7,Duster,360,ATIVO
942,87,Mazda,RX4,ATIVO
943,9,Chrysler,Imperial,ATIVO
944,89,Porsche,914-2,ATIVO
945,47,Duster,360,ATIVO
946,100,Volvo,142E,ATIVO
947,1,Toyota,Corolla,ATIVO
948,72,Cadillac,Fleetwood,ATIVO
949,72,Lotus,Europa,ATIVO
950,83,Dodge,Challenger,ATIVO
951,68,Porsche,914-2,ATIVO
952,64,Lotus,Europa,ATIVO
953,84,AMC,Javelin,ATIVO
954,67,Merc,450SLC,ATIVO
955,97,Ferrari,Dino,ATIVO
956,57,Camaro,Z28,ATIVO
957,43,Lincoln,Continental,ATIVO
958,88,Hornet,Sportabout,ATIVO
959,76,Fiat,X1-9,ATIVO
960,74,Camaro,Z28,ATIVO
961,38,Toyota,Corolla,ATIVO
962,72,Lotus,Europa,ATIVO
963,77,Merc,280,ATIVO
964,11,Pontiac,Firebird,ATIVO
965,47,Mazda,RX4,ATIVO
966,95,Lincoln,Continental,ATIVO
967,84,Lincoln,Continental,ATIVO
968,77,Mazda,RX4,ATIVO
969,71,Ferrari,Dino,INATIVO
970,50,Mazda,RX4,INATIVO
971,90,Maserati,Bora,INATIVO
972,73,Volvo,142E,ATIVO
973,45,Lincoln,Continental,ATIVO
974,34,AMC,Javelin,ATIVO
975,80,Pontiac,Firebird,ATIVO
976,8,Lotus,Europa,ATIVO
977,84,Mazda,RX4,ATIVO
978,73,Duster,360,ATIVO
979,38,Merc,240D,ATIVO
980,29,Datsun,710,ATIVO
981,90,Honda,Civic,ATIVO
982,90,Merc,240D,ATIVO
983,57,Lincoln,Continental,ATIVO
984,92,Fiat,128,ATIVO
985,72,Pontiac,Firebird,ATIVO
986,31,Maserati,Bora,ATIVO
987,68,Duster,360,ATIVO
988,59,Hornet,Sportabout,ATIVO
989,20,Mazda,RX4,ATIVO
990,96,Datsun,710,ATIVO
991,46,Ferrari,Dino,ATIVO
992,37,Lotus,Europa,ATIVO
993,69,Volvo,142E,ATIVO
994,50,Volvo,142E,ATIVO
995,69,Hornet,Sportabout,ATIVO
996,62,Camaro,Z28,ATIVO
997,38,Merc,450SE,ATIVO
998,18,Mazda,RX4,ATIVO
999,23,Toyota,Corolla,ATIVO
1000,62,Merc,450SL,ATIVO
1001,70,AMC,Javelin,ATIVO
1002,62,Lotus,Europa,ATIVO
1003,42,Fiat,X1-9,ATIVO
1004,65,Fiat,128,ATIVO
1005,10,Duster,360,ATIVO
1006,12,Merc,450SE,ATIVO
1007,100,Merc,280C,ATIVO
1008,56,Ferrari,Dino,ATIVO
1009,93,Merc,450SL,ATIVO
1010,47,Toyota,Corolla,ATIVO
1011,77,Mazda,RX4,ATIVO
1012,52,Merc,230,INATIVO
1013,63,Duster,360,ATIVO
1014,100,Datsun,710,ATIVO
1015,28,Cadillac,Fleetwood,ATIVO
1016,82,Hornet,4,ATIVO
1017,74,Mazda,RX4,ATIVO
1018,85,Mazda,RX4,ATIVO
1019,45,Pontiac,Firebird,ATIVO
1020,72,Merc,450SE,ATIVO
1021,26,Maserati,Bora,ATIVO
1022,7,Lincoln,Continental,ATIVO
1023,31,Merc,450SE,ATIVO
1024,24,Volvo,142E,ATIVO
1025,98,Merc,230,ATIVO
1026,88,Hornet,Sportabout,ATIVO
1027,12,Merc,240D,ATIVO
1028,25,Cadillac,Fleetwood,ATIVO
1029,90,Merc,280C,ATIVO
1030,70,Merc,280C,ATIVO
1031,55,Hornet,4,ATIVO
1032,50,Lincoln,Continental,ATIVO
1033,67,Ferrari,Dino,ATIVO
1034,100,Merc,450SL,ATIVO
1035,12,Fiat,128,ATIVO
1036,26,Ford,Pantera,ATIVO
1037,73,Merc,280C,ATIVO
1038,53,Merc,450SL,ATIVO
1039,8,Lotus,Europa,ATIVO
1040,44,Maserati,Bora,ATIVO
1041,100,Merc,450SE,ATIVO
1042,64,Merc,280C,INATIVO
1043,53,Camaro,Z28,ATIVO
1044,79,Merc,450SE,ATIVO
1045,69,Merc,230,ATIVO
1046,57,Chrysler,Imperial,ATIVO
1047,26,Fiat,128,ATIVO
1048,100,Fiat,X1-9,ATIVO
1049,70,Ford,Pantera,ATIVO
1050,60,Camaro,Z28,ATIVO
1051,50,Fiat,X1-9,ATIVO
1052,62,Merc,280,ATIVO
1053,16,Ferrari,Dino,ATIVO
1054,37,Ford,Pantera,ATIVO
1055,44,Dodge,Challenger,ATIVO
1056,22,Chrysler,Imperial,ATIVO
1057,83,Merc,280C,INATIVO
1058,34,Mazda,RX4,ATIVO
1059,47,Honda,Civic,ATIVO
1060,98,Datsun,710,ATIVO
1061,34,Merc,450SE,ATIVO
1062,20,Hornet,Sportabout,ATIVO
1063,78,Merc,450SE,ATIVO
1064,1,Fiat,128,ATIVO
1065,66,Merc,450SE,ATIVO
1066,18,Merc,240D,ATIVO
1067,45,AMC,Javelin,ATIVO
1068,29,Chrysler,Imperial,ATIVO
1069,89,Maserati,Bora,ATIVO
1070,97,Ford,Pantera,ATIVO
1071,38,Merc,450SL,INATIVO
1072,57,Lincoln,Continental,ATIVO
1073,86,Fiat,X1-9,ATIVO
1074,72,Merc,280,ATIVO
1075,21,Merc,450SLC,ATIVO
1076,26,Toyota,Corolla,ATIVO
1077,15,Mazda,RX4,ATIVO
1078,63,Toyota,Corolla,ATIVO
1079,74,Toyota,Corona,ATIVO
1080,11,Dodge,Challenger,ATIVO
1081,63,Datsun,710,ATIVO
1082,11,Maserati,Bora,ATIVO
1083,32,Merc,230,ATIVO
1084,40,Chrysler,Imperial,ATIVO
1085,46,Camaro,Z28,ATIVO
1086,5,Merc,280C,ATIVO
1087,23,Ford,Pantera,ATIVO
1088,74,Toyota,Corolla,ATIVO
1089,32,Honda,Civic,ATIVO
1090,53,Maserati,Bora,ATIVO
1091,19,Volvo,142E,ATIVO
1092,78,Toyota,Corolla,ATIVO
1093,40,Merc,230,ATIVO
1094,12,Volvo,142E,ATIVO
1095,32,Merc,280C,ATIVO
1096,89,Camaro,Z28,ATIVO
1097,36,Fiat,X1-9,ATIVO
1098,50,Fiat,X1-9,ATIVO
1099,69,Mazda,RX4,ATIVO
1100,83,AMC,Javelin,ATIVO
1101,81,Merc,230,ATIVO
1102,95,Honda,Civic,ATIVO
1103,29,Lincoln,Continental,ATIVO
1104,77,Datsun,710,ATIVO
1105,29,Merc,450SL,ATIVO
1106,61,Merc,230,ATIVO
1107,3,Merc,240D,ATIVO
1108,2,Toyota,Corona,ATIVO
1109,30,Merc,280C,ATIVO
1110,58,Lotus,Europa,ATIVO
1111,21,Toyota,Corolla,ATIVO
1112,17,Volvo,142E,ATIVO
1113,13,Lotus,Europa,ATIVO
1114,70,Merc,280,ATIVO
1115,69,Honda,Civic,ATIVO
1116,36,AMC,Javelin,ATIVO
1117,84,Fiat,128,INATIVO
1118,6,Merc,240D,ATIVO
1119,38,Duster,360,ATIVO
1120,45,Hornet,4,ATIVO
1121,19,Lotus,Europa,ATIVO
1122,97,Merc,450SL,ATIVO
1123,10,Maserati,Bora,ATIVO
1124,98,Volvo,142E,ATIVO
1125,42,Merc,450SL,ATIVO
1126,86,Merc,450SL,ATIVO
1127,82,Merc,450SE,ATIVO
1128,92,Chrysler,Imperial,ATIVO
1129,98,Mazda,RX4,ATIVO
1130,82,Lotus,Europa,ATIVO
1131,63,Dodge,Challenger,ATIVO
1132,75,Fiat,X1-9,ATIVO
1133,97,Datsun,710,ATIVO
1134,72,Fiat,X1-9,ATIVO
1135,56,Merc,240D,INATIVO
1136,55,Merc,450SLC,ATIVO
1137,87,Merc,280,ATIVO
1138,62,Maserati,Bora,ATIVO
1139,2,Lotus,Europa,ATIVO
1140,14,Dodge,Challenger,ATIVO
1141,30,Mazda,RX4,ATIVO
1142,96,Cadillac,Fleetwood,ATIVO
1143,72,Cadillac,Fleetwood,ATIVO
1144,53,Merc,230,ATIVO
1145,92,Merc,230,ATIVO
1146,54,Porsche,914-2,ATIVO
1147,87,Merc,240D,ATIVO
1148,32,Fiat,X1-9,ATIVO
1149,33,Lincoln,Continental,ATIVO
1150,26,AMC,Javelin,ATIVO
1151,33,Merc,450SL,ATIVO
1152,89,Lincoln,Continental,ATIVO
1153,29,Volvo,142E,INATIVO
1154,67,Merc,230,ATIVO
1155,34,Toyota,Corona,ATIVO
1156,7,Porsche,914-2,ATIVO
1157,47,Merc,450SE,ATIVO
1158,41,Toyota,Corona,ATIVO
1159,5,Datsun,710,ATIVO
1160,76,Toyota,Corona,INATIVO
1161,25,Mazda,RX4,ATIVO
1162,61,Duster,360,ATIVO
1163,93,Maserati,Bora,ATIVO
1164,44,Merc,230,ATIVO
1165,53,Duster,360,ATIVO
1166,11,Maserati,Bora,ATIVO
1167,76,Camaro,Z28,ATIVO
1168,22,Merc,450SLC,ATIVO
1169,71,Mazda,RX4,INATIVO
1170,36,Camaro,Z28,ATIVO
1171,40,Merc,450SLC,ATIVO
1172,57,Lotus,Europa,ATIVO
1173,85,Hornet,4,INATIVO
1174,92,Dodge,Challenger,INATIVO
1175,17,Pontiac,Firebird,ATIVO
1176,98,Volvo,142E,ATIVO
1177,29,Merc,230,ATIVO
1178,7,Camaro,Z28,ATIVO
1179,18,Lincoln,Continental,ATIVO
1180,84,Mazda,RX4,INATIVO
1181,63,Merc,450SL,ATIVO
1182,64,Toyota,Corolla,ATIVO
1183,12,AMC,Javelin,ATIVO
1184,83,AMC,Javelin,ATIVO
1185,38,Pontiac,Firebird,ATIVO
1186,63,Duster,360,ATIVO
1187,43,Ferrari,Dino,ATIVO
1188,11,Camaro,Z28,ATIVO
1189,40,Lotus,Europa,ATIVO
1190,43,Dodge,Challenger,ATIVO
1191,58,Merc,240D,ATIVO
1192,30,Merc,450SL,ATIVO
1193,33,Lotus,Europa,ATIVO
1194,93,Merc,280,ATIVO
1195,39,Merc,240D,ATIVO
1196,94,Lotus,Europa,ATIVO
1197,84,Merc,280,ATIVO
1198,20,Fiat,128,ATIVO
1199,81,Lincoln,Continental,ATIVO
1200,56,Datsun,710,ATIVO
1201,32,Lincoln,Continental,ATIVO
1202,94,Maserati,Bora,ATIVO
1203,28,Datsun,710,ATIVO
1204,79,Lincoln,Continental,ATIVO
1205,26,Hornet,4,ATIVO
1206,95,Maserati,Bora,ATIVO
1207,92,Dodge,Challenger,ATIVO
1208,73,Volvo,142E,ATIVO
1209,61,Toyota,Corona,ATIVO
1210,21,Hornet,Sportabout,ATIVO
1211,87,Toyota,Corona,ATIVO
1212,72,Fiat,128,ATIVO
1213,15,Honda,Civic,ATIVO
1214,5,Camaro,Z28,ATIVO
1215,47,Dodge,Challenger,ATIVO
1216,3,Merc,230,ATIVO
1217,17,Mazda,RX4,ATIVO
1218,80,Datsun,710,ATIVO
1219,38,Toyota,Corona,ATIVO
1220,1,Merc,450SLC,ATIVO
1221,89,Ford,Pantera,ATIVO
1222,31,Mazda,RX4,ATIVO
1223,70,Duster,360,ATIVO
1224,20,Honda,Civic,ATIVO
1225,99,Chrysler,Imperial,ATIVO
1226,59,Duster,360,ATIVO
1227,38,Camaro,Z28,ATIVO
1228,13,Merc,280,ATIVO
1229,4,Merc,280C,ATIVO
1230,21,Toyota,Corolla,ATIVO
1231,17,Fiat,X1-9,ATIVO
1232,57,Merc,280C,ATIVO
1233,19,Merc,280,ATIVO
1234,33,Ferrari,Dino,ATIVO
1235,87,Fiat,128,ATIVO
1236,94,Dodge,Challenger,ATIVO
1237,4,Duster,360,ATIVO
1238,20,AMC,Javelin,ATIVO
1239,17,Porsche,914-2,ATIVO
1240,30,Ford,Pantera,ATIVO
1241,96,Toyota,Corolla,ATIVO
1242,12,Merc,280C,ATIVO
1243,98,Duster,360,ATIVO
1244,97,Merc,280,ATIVO
1245,28,Volvo,142E,ATIVO
1246,46,Hornet,Sportabout,ATIVO
1247,40,Lotus,Europa,ATIVO
1248,38,Ford,Pantera,ATIVO
1249,53,AMC,Javelin,ATIVO
1250,14,Lotus,Europa,ATIVO
1251,42,Merc,240D,ATIVO
1252,46,Lincoln,Continental,ATIVO
1253,84,Maserati,Bora,ATIVO
1254,82,Porsche,914-2,ATIVO
1255,14,Ford,Pantera,ATIVO
1256,25,Merc,230,ATIVO
1257,57,Toyota,Corona,ATIVO
1258,6,Ferrari,Dino,ATIVO
1259,70,Lotus,Europa,ATIVO
1260,81,Dodge,Challenger,ATIVO
1261,55,Lincoln,Continental,INATIVO
1262,72,Dodge,Challenger,ATIVO
1263,67,Merc,280C,ATIVO
1264,2,Duster,360,ATIVO
1265,49,Merc,280C,ATIVO
1266,62,Merc,450SL,ATIVO
1267,52,Merc,450SL,ATIVO
1268,87,Merc,450SLC,INATIVO
1269,35,Merc,280C,ATIVO
1270,57,Chrysler,Imperial,ATIVO
1271,18,Merc,230,ATIVO
1272,78,Merc,230,ATIVO
1273,1,Dodge,Challenger,ATIVO
1274,41,Datsun,710,ATIVO
1275,50,Mazda,RX4,ATIVO
1276,88,AMC,Javelin,ATIVO
1277,96,Merc,280,ATIVO
1278,79,Lincoln,Continental,ATIVO
1279,87,Merc,280,ATIVO
1280,4,Volvo,142E,ATIVO
1281,39,Chrysler,Imperial,ATIVO
1282,50,Camaro,Z28,ATIVO
1283,52,Honda,Civic,ATIVO
1284,73,Toyota,Corona,ATIVO
1285,13,Fiat,X1-9,ATIVO
1286,59,Merc,280,ATIVO
1287,55,Pontiac,Firebird,ATIVO
1288,37,Fiat,128,ATIVO
1289,80,Volvo,142E,ATIVO
1290,15,Volvo,142E,ATIVO
1291,26,Ford,Pantera,ATIVO
1292,66,Merc,280C,ATIVO
1293,39,Merc,450SL,ATIVO
1294,54,Merc,230,ATIVO
1295,91,Toyota,Corolla,ATIVO
1296,41,Ford,Pantera,ATIVO
1297,4,Maserati,Bora,ATIVO
1298,42,Merc,450SL,ATIVO
1299,73,Toyota,Corolla,ATIVO
1300,48,Fiat,128,ATIVO
1301,76,Merc,230,ATIVO
1302,39,Porsche,914-2,ATIVO
1303,91,Pontiac,Firebird,ATIVO
1304,94,Toyota,Corolla,ATIVO
1305,17,AMC,Javelin,ATIVO
1306,29,Merc,450SL,ATIVO
1307,34,Lincoln,Continental,ATIVO
1308,99,Camaro,Z28,INATIVO
1309,96,AMC,Javelin,ATIVO
1310,63,Pontiac,Firebird,ATIVO
1311,20,Lincoln,Continental,ATIVO
1312,5,Merc,280C,ATIVO
1313,48,Volvo,142E,ATIVO
1314,75,Merc,450SE,ATIVO
1315,55,Merc,450SL,INATIVO
1316,66,Ford,Pantera,ATIVO
1317,91,Fiat,128,ATIVO
1318,100,Merc,450SE,ATIVO
1319,90,Mazda,RX4,ATIVO
1320,16,AMC,Javelin,ATIVO
1321,14,Hornet,Sportabout,ATIVO
1322,9,Pontiac,Firebird,ATIVO
1323,32,Merc,240D,ATIVO
1324,38,Ferrari,Dino,ATIVO
1325,65,Datsun,710,ATIVO
1326,46,Maserati,Bora,ATIVO
1327,21,Maserati,Bora,ATIVO
1328,87,Ford,Pantera,ATIVO
1329,62,Datsun,710,ATIVO
1330,9,Mazda,RX4,ATIVO
1331,71,Honda,Civic,ATIVO
1332,28,Merc,280,ATIVO
1333,7,Merc,280,ATIVO
1334,86,Merc,230,ATIVO
1335,62,Merc,450SLC,ATIVO
1336,25,Hornet,4,ATIVO
1337,47,Lincoln,Continental,ATIVO
1338,35,Pontiac,Firebird,ATIVO
1339,51,Dodge,Challenger,ATIVO
1340,94,Chrysler,Imperial,ATIVO
1341,88,Merc,450SL,ATIVO
1342,37,Merc,450SL,INATIVO
1343,56,Pontiac,Firebird,ATIVO
1344,38,Lincoln,Continental,ATIVO
1345,62,Chrysler,Imperial,ATIVO
1346,72,Merc,450SLC,ATIVO
1347,49,Dodge,Challenger,ATIVO
1348,9,Merc,280C,ATIVO
1349,4,Merc,450SLC,ATIVO
1350,57,Chrysler,Imperial,ATIVO
1351,90,Merc,280,ATIVO
1352,29,Merc,240D,ATIVO
1353,89,Honda,Civic,ATIVO
1354,55,Honda,Civic,ATIVO
1355,15,Merc,450SL,INATIVO
1356,66,AMC,Javelin,ATIVO
1357,88,AMC,Javelin,ATIVO
1358,100,Honda,Civic,ATIVO
1359,29,Honda,Civic,ATIVO
1360,45,Camaro,Z28,ATIVO
1361,65,Merc,240D,ATIVO
1362,25,Fiat,128,ATIVO
1363,68,Hornet,Sportabout,ATIVO
1364,73,Volvo,142E,ATIVO
1365,77,Mazda,RX4,ATIVO
1366,35,Porsche,914-2,ATIVO
1367,47,Merc,450SLC,ATIVO
1368,56,Toyota,Corona,ATIVO
1369,41,Cadillac,Fleetwood,ATIVO
1370,95,Chrysler,Imperial,ATIVO
1371,34,Merc,280C,ATIVO
1372,4,Hornet,4,ATIVO
1373,10,Toyota,Corolla,ATIVO
1374,17,Maserati,Bora,ATIVO
1375,17,Ford,Pantera,ATIVO
1376,85,Hornet,4,ATIVO
1377,45,Maserati,Bora,ATIVO
1378,31,Duster,360,ATIVO
1379,51,Ford,Pantera,ATIVO
1380,58,Merc,230,ATIVO
1381,13,Camaro,Z28,ATIVO
1382,52,Camaro,Z28,ATIVO
1383,72,Toyota,Corona,ATIVO
1384,38,Duster,360,ATIVO
1385,57,Cadillac,Fleetwood,ATIVO
1386,92,Fiat,128,INATIVO
1387,64,Merc,230,ATIVO
1388,27,Ferrari,Dino,ATIVO
1389,26,Dodge,Challenger,ATIVO
1390,3,Pontiac,Firebird,ATIVO
1391,32,Ford,Pantera,ATIVO
1392,99,Merc,280C,ATIVO
1393,55,Merc,450SL,ATIVO
1394,47,Mazda,RX4,ATIVO
1395,27,Cadillac,Fleetwood,ATIVO
1396,46,Lincoln,Continental,ATIVO
1397,15,Volvo,142E,ATIVO
1398,76,Fiat,128,ATIVO
1399,89,Ferrari,Dino,ATIVO
1400,79,Fiat,X1-9,ATIVO
1401,80,Porsche,914-2,ATIVO
1402,82,Maserati,Bora,ATIVO
1403,37,Maserati,Bora,ATIVO
1404,1,Lotus,Europa,ATIVO
1405,29,Merc,240D,ATIVO
1406,53,Fiat,128,ATIVO
1407,31,Volvo,142E,ATIVO
1408,26,Fiat,X1-9,ATIVO
1409,17,Fiat,128,ATIVO
1410,10,AMC,Javelin,ATIVO
1411,41,AMC,Javelin,ATIVO
1412,31,Ford,Pantera,ATIVO
1413,95,Fiat,128,ATIVO
1414,46,Camaro,Z28,ATIVO
1415,73,Hornet,Sportabout,ATIVO
1416,25,Porsche,914-2,ATIVO
1417,34,Merc,280C,ATIVO
1418,54,Fiat,128,ATIVO
1419,41,Mazda,RX4,ATIVO
1420,4,Ferrari,Dino,ATIVO
1421,89,Mazda,RX4,ATIVO
1422,66,Lincoln,Continental,ATIVO
1423,9,Chrysler,Imperial,ATIVO
1424,55,Pontiac,Firebird,ATIVO
1425,35,Toyota,Corolla,ATIVO
1426,34,Lotus,Europa,ATIVO
1427,59,Chrysler,Imperial,ATIVO
1428,72,Merc,280C,ATIVO
1429,17,Toyota,Corona,ATIVO
1430,85,Cadillac,Fleetwood,ATIVO
1431,19,Maserati,Bora,ATIVO
1432,13,Mazda,RX4,ATIVO
1433,98,Cadillac,Fleetwood,ATIVO
1434,21,Merc,450SL,ATIVO
1435,65,Hornet,4,ATIVO
1436,58,Merc,280,ATIVO
1437,50,Hornet,Sportabout,ATIVO
1438,88,AMC,Javelin,ATIVO
1439,60,Toyota,Corona,ATIVO
1440,28,Hornet,Sportabout,ATIVO
1441,43,Ferrari,Dino,ATIVO
1442,38,Mazda,RX4,ATIVO
1443,72,Hornet,4,INATIVO
1444,92,Dodge,Challenger,ATIVO
1445,8,Merc,450SL,ATIVO
1446,30,Mazda,RX4,ATIVO
1447,53,Merc,450SLC,ATIVO
1448,56,Lotus,Europa,ATIVO
1449,81,Fiat,128,ATIVO
1450,63,Honda,Civic,ATIVO
1451,44,Merc,280,ATIVO
1452,32,Fiat,X1-9,INATIVO
1453,39,Porsche,914-2,ATIVO
1454,37,Merc,450SE,ATIVO
1455,79,Maserati,Bora,ATIVO
1456,81,Merc,450SL,ATIVO
1457,36,Mazda,RX4,ATIVO
1458,96,Porsche,914-2,ATIVO
1459,57,Merc,450SE,ATIVO
1460,15,Merc,450SL,ATIVO
1461,72,Chrysler,Imperial,ATIVO
1462,40,Maserati,Bora,ATIVO
1463,98,Merc,230,INATIVO
1464,35,Ford,Pantera,ATIVO
1465,37,Lincoln,Continental,INATIVO
