id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
745,50,Hornet,Sportabout,ATIVO
746,47,Hornet,4,ATIVO
747,34,Fiat,X1-9,ATIVO
748,29,Mazda,RX4,ATIVO
749,17,Porsche,914-2,ATIVO
750,100,AMC,Javelin,ATIVO
751,37,Hornet,Sportabout,ATIVO
752,59,Duster,360,ATIVO
753,98,Honda,Civic,ATIVO
754,42,Toyota,Corolla,ATIVO
755,72,Duster,360,ATIVO
756,98,AMC,Javelin,ATIVO
757,57,Datsun,710,ATIVO
758,11,Merc,450SE,ATIVO
759,77,Chrysler,Imperial,ATIVO
760,28,Camaro,Z28,ATIVO
761,69,Merc,450SLC,ATIVO
762,72,Toyota,Corona,ATIVO
763,18,Mazda,RX4,ATIVO
764,53,Camaro,Z28,ATIVO
765,27,Chrysler,Imperial,ATIVO
766,46,Fiat,128,ATIVO
767,31,Ferrari,Dino,ATIVO
768,13,Cadillac,Fleetwood,ATIVO
769,37,Ford,Pantera,ATIVO
770,79,Merc,280,ATIVO
771,35,Hornet,4,ATIVO
772,88,Merc,450SE,ATIVO
773,92,Volvo,142E,ATIVO
774,83,Merc,240D,ATIVO
775,82,Duster,360,ATIVO
776,14,Mazda,RX4,ATIVO
777,28,Merc,450SL,ATIVO
778,69,Datsun,710,ATIVO
779,18,Fiat,X1-9,ATIVO
780,1,Merc,240D,ATIVO
781,10,Porsche,914-2,ATIVO
782,77,Lotus,Europa,ATIVO
783,85,Hornet,4,ATIVO
784,88,Merc,240D,ATIVO
785,6,Hornet,Sportabout,ATIVO
786,30,Lotus,Europa,ATIVO
787,2,AMC,Javelin,ATIVO
788,31,Porsche,914-2,ATIVO
789,45,Hornet,Sportabout,ATIVO
790,16,AMC,Javelin,ATIVO
791,32,Duster,360,ATIVO
792,33,Ferrari,Dino,ATIVO
793,88,Honda,Civic,ATIVO
794,11,Ferrari,Dino,ATIVO
795,62,Duster,360,ATIVO
796,17,Honda,Civic,ATIVO
797,70,Honda,Civic,ATIVO
798,52,Merc,280,ATIVO
799,45,Maserati,Bora,ATIVO
800,7,Cadillac,Fleetwood,ATIVO
801,45,Honda,Civic,ATIVO
802,22,Merc,280,ATIVO
803,19,Fiat,128,ATIVO
804,98,Merc,450SE,ATIVO
805,82,Mazda,RX4,ATIVO
806,13,Fiat,X1-9,ATIVO
807,29,Lotus,Europa,ATIVO
808,17,Chrysler,Imperial,ATIVO
809,33,Ferrari,Dino,ATIVO
810,39,Toyota,Corona,ATIVO
811,76,Merc,280C,ATIVO
812,13,Ferrari,Dino,ATIVO
813,87,Porsche,914-2,ATIVO
814,74,Ford,Pantera,ATIVO
815,9,Mazda,RX4,ATIVO
816,33,Hornet,4,ATIVO
817,50,Chrysler,Imperial,ATIVO
818,31,Hornet,Sportabout,ATIVO
819,76,Ford,Pantera,ATIVO
820,36,Datsun,710,ATIVO
821,62,Merc,240D,ATIVO
822,6,Merc,450SL,ATIVO
823,96,Ford,Pantera,ATIVO
824,57,Duster,360,ATIVO
825,95,Duster,360,ATIVO
826,74,Hornet,4,ATIVO
827,5,Toyota,Corolla,ATIVO
828,20,Hornet,4,ATIVO
829,41,Dodge,Challenger,ATIVO
830,50,Fiat,128,ATIVO
831,73,Mazda,RX4,ATIVO
832,94,Lincoln,Continental,INATIVO
833,61,Ford,Pantera,ATIVO
834,49,Mazda,RX4,ATIVO
835,90,Merc,230,ATIVO
836,95,Volvo,142E,ATIVO
837,52,Datsun,710,ATIVO
838,34,Merc,280,ATIVO
839,29,Volvo,142E,ATIVO
840,33,Hornet,4,ATIVO
841,15,Volvo,142E,ATIVO
842,94,Dodge,Challenger,ATIVO
843,79,Merc,450SE,ATIVO
844,39,Camaro,Z28,ATIVO
845,72,Toyota,Corolla,ATIVO
846,33,Hornet,Sportabout,INATIVO
847,81,Chrysler,Imperial,ATIVO
848,5,Pontiac,Firebird,ATIVO
849,48,Porsche,914-2,ATIVO
850,59,Dodge,Challenger,ATIVO
851,29,Merc,240D,ATIVO
852,79,Maserati,Bora,ATIVO
853,49,Datsun,710,ATIVO
854,90,Cadillac,Fleetwood,ATIVO
855,76,Ford,Pantera,ATIVO
856,72,Ford,Pantera,ATIVO
857,85,Toyota,Corona,ATIVO
858,41,Honda,Civic,ATIVO
859,19,Toyota,Corolla,ATIVO
860,54,Dodge,Challenger,ATIVO
861,31,Merc,280,ATIVO
862,52,Merc,280C,INATIVO
863,40,Pontiac,Firebird,ATIVO
864,50,Merc,280C,ATIVO
865,3,Fiat,128,ATIVO
866,52,Merc,280,ATIVO
867,99,Merc,450SE,ATIVO
868,55,Merc,280C,ATIVO
869,68,Merc,450SLC,ATIVO
870,69,Merc,450SLC,INATIVO
871,9,Toyota,Corona,ATIVO
872,16,Toyota,Corona,INATIVO
873,41,Mazda,RX4,ATIVO
874,89,Datsun,710,ATIVO
875,67,Porsche,914-2,ATIVO
876,90,Merc,240D,ATIVO
877,90,Chrysler,Imperial,ATIVO
878,28,Merc,280C,ATIVO
879,20,Ford,Pantera,ATIVO
880,33,Lotus,Europa,ATIVO
881,26,Maserati,Bora,ATIVO
882,32,Merc,240D,ATIVO
883,82,Toyota,Corona,ATIVO
884,50,Merc,280C,ATIVO
885,26,Ford,Pantera,ATIVO
886,26,Chrysler,Imperial,ATIVO
887,97,Merc,450SL,ATIVO
888,29,Lincoln,Continental,ATIVO
889,61,Porsche,914-2,ATIVO
890,48,Camaro,Z28,ATIVO
891,13,Merc,450SL,ATIVO
892,50,Lotus,Europa,ATIVO
893,35,Hornet,Sportabout,ATIVO
894,35,Merc,240D,ATIVO
895,47,Fiat,128,ATIVO
896,38,Cadillac,Fleetwood,ATIVO
897,89,Merc,230,ATIVO
898,80,Merc,450SE,ATIVO
899,10,Maserati,Bora,ATIVO
900,55,Mazda,RX4,ATIVO
901,60,Lincoln,Continental,ATIVO
902,33,Merc,450SLC,ATIVO
903,88,Merc,240D,ATIVO
904,24,Honda,Civic,ATIVO
905,79,Merc,230,ATIVO
906,29,Toyota,Corolla,ATIVO
907,52,Duster,360,ATIVO
908,8,Mazda,RX4,ATIVO
909,43,Dodge,Challenger,ATIVO
910,28,Ford,Pantera,ATIVO
911,45,Merc,240D,ATIVO
912,5,Mazda,RX4,ATIVO
913,77,Chrysler,Imperial,ATIVO
914,77,Maserati,Bora,ATIVO
915,87,Porsche,914-2,ATIVO
916,18,Mazda,RX4,ATIVO
917,71,Pontiac,Firebird,ATIVO
918,13,Toyota,Corona,ATIVO
919,43,Chrysler,Imperial,ATIVO
920,63,Cadillac,Fleetwood,ATIVO
921,42,Merc,230,ATIVO
922,80,Duster,360,ATIVO
923,56,Honda,Civic,ATIVO
924,85,Hornet,Sportabout,ATIVO
925,76,Hornet,4,INATIVO
926,65,Merc,450SLC,ATIVO
927,86,Mazda,RX4,ATIVO
928,19,Honda,Civic,ATIVO
929,81,Merc,450SE,ATIVO
930,38,Merc,280C,ATIVO
931,57,Pontiac,Firebird,ATIVO
932,82,Hornet,4,ATIVO
933,49,Hornet,4,ATIVO
934,2,Cadillac,Fleetwood,ATIVO
935,41,Merc,230,ATIVO
936,9,Hornet,4,ATIVO
937,95,Hornet,4,ATIVO
938,16,Merc,450SL,ATIVO
939,41,Maserati,Bora,ATIVO
940,65,Volvo,142E,ATIVO
941,89,Chrysler,Imperial,ATIVO
942,83,Pontiac,Firebird,ATIVO
943,88,Fiat,X1-9,ATIVO
944,91,Volvo,142E,ATIVO
945,97,Merc,280,ATIVO
946,4,Duster,360,ATIVO
947,70,Merc,280,ATIVO
948,31,Dodge,Challenger,ATIVO
949,31,Cadillac,Fleetwood,ATIVO
950,49,Pontiac,Firebird,ATIVO
951,44,Volvo,142E,ATIVO
952,12,Porsche,914-2,ATIVO
953,1,Hornet,4,INATIVO
954,10,Honda,Civic,ATIVO
955,54,Ferrari,Dino,ATIVO
956,39,Maserati,Bora,ATIVO
957,77,Pontiac,Firebird,ATIVO
958,71,Hornet,4,ATIVO
959,5,Cadillac,Fleetwood,ATIVO
960,20,Merc,230,ATIVO
961,25,Pontiac,Firebird,ATIVO
962,87,Merc,280,ATIVO
963,60,Mazda,RX4,ATIVO
964,65,Toyota,Corona,ATIVO
965,62,Cadillac,Fleetwood,ATIVO
966,92,Merc,280,ATIVO
967,99,Ford,Pantera,ATIVO
968,99,Merc,280C,ATIVO
969,31,Mazda,RX4,ATIVO
970,49,Porsche,914-2,ATIVO
971,80,Merc,450SL,ATIVO
972,74,Honda,Civic,ATIVO
973,47,Ferrari,Dino,ATIVO
974,16,Mazda,RX4,ATIVO
975,43,Dodge,Challenger,ATIVO
976,33,Ferrari,Dino,ATIVO
977,86,Maserati,Bora,ATIVO
978,66,Fiat,X1-9,ATIVO
979,65,Merc,240D,ATIVO
980,21,Pontiac,Firebird,ATIVO
981,67,Fiat,128,ATIVO
982,100,Pontiac,Firebird,ATIVO
983,14,Hornet,Sportabout,ATIVO
984,83,Merc,240D,ATIVO
985,73,Merc,280C,ATIVO
986,85,Ferrari,Dino,ATIVO
987,98,Fiat,X1-9,ATIVO
988,20,Dodge,Challenger,ATIVO
989,34,Maserati,Bora,ATIVO
990,28,Lincoln,Continental,ATIVO
991,92,Merc,450SL,ATIVO
992,36,Merc,280,ATIVO
993,52,Ferrari,Dino,ATIVO
994,1,Chrysler,Imperial,ATIVO
995,81,Dodge,Challenger,INATIVO
996,73,Duster,360,ATIVO
997,5,Fiat,X1-9,ATIVO
998,22,Honda,Civic,ATIVO
999,75,Datsun,710,ATIVO
1000,84,Merc,450SLC,INATIVO
1001,92,Merc,280,ATIVO
1002,77,Porsche,914-2,ATIVO
1003,37,Porsche,914-2,ATIVO
1004,23,Merc,230,ATIVO
1005,49,Cadillac,Fleetwood,INATIVO
1006,70,Ferrari,Dino,ATIVO
1007,82,Maserati,Bora,ATIVO
1008,34,Hornet,4,ATIVO
1009,38,Ferrari,Dino,ATIVO
1010,61,Ferrari,Dino,ATIVO
1011,10,Mazda,RX4,ATIVO
1012,6,Volvo,142E,ATIVO
1013,23,Cadillac,Fleetwood,ATIVO
1014,93,Merc,450SLC,ATIVO
1015,70,Merc,280,ATIVO
1016,17,Datsun,710,ATIVO
1017,76,Merc,280,ATIVO
1018,37,Fiat,128,ATIVO
1019,34,Merc,450SE,INATIVO
1020,28,Dodge,Challenger,ATIVO
1021,17,Chrysler,Imperial,ATIVO
1022,1,Fiat,X1-9,ATIVO
1023,20,Fiat,128,ATIVO
1024,71,Duster,360,ATIVO
1025,21,Dodge,Challenger,ATIVO
1026,58,AMC,Javelin,ATIVO
1027,23,Dodge,Challenger,ATIVO
1028,21,Honda,Civic,ATIVO
1029,60,Honda,Civic,ATIVO
1030,33,Chrysler,Imperial,ATIVO
1031,68,Merc,450SL,ATIVO
1032,51,Merc,450SE,ATIVO
1033,50,AMC,Javelin,ATIVO
1034,37,Chrysler,Imperial,ATIVO
1035,89,Fiat,X1-9,ATIVO
1036,93,Toyota,Corona,ATIVO
1037,32,Mazda,RX4,ATIVO
1038,11,Hornet,4,ATIVO
1039,24,Dodge,Challenger,ATIVO
1040,50,Merc,240D,ATIVO
1041,63,Merc,450SL,ATIVO
1042,36,Ferrari,Dino,ATIVO
1043,62,Ferrari,Dino,ATIVO
1044,37,Merc,280C,ATIVO
1045,29,Merc,280C,ATIVO
1046,11,Porsche,914-2,ATIVO
1047,85,Merc,450SLC,ATIVO
1048,37,Fiat,X1-9,ATIVO
1049,26,AMC,Javelin,ATIVO
1050,25,Maserati,Bora,ATIVO
1051,71,Hornet,4,ATIVO
1052,55,Lincoln,Continental,ATIVO
1053,82,Volvo,142E,ATIVO
1054,40,Honda,Civic,ATIVO
1055,90,Merc,280C,ATIVO
1056,74,Datsun,710,ATIVO
1057,10,Ford,Pantera,ATIVO
1058,73,Merc,230,ATIVO
1059,5,Ford,Pantera,ATIVO
1060,64,Porsche,914-2,ATIVO
1061,97,Toyota,Corolla,ATIVO
1062,81,Porsche,914-2,ATIVO
1063,87,Mazda,RX4,ATIVO
1064,24,Porsche,914-2,ATIVO
1065,8,Camaro,Z28,ATIVO
1066,100,Cadillac,Fleetwood,ATIVO
1067,3,Honda,Civic,ATIVO
1068,81,Merc,450SLC,INATIVO
1069,69,Merc,450SLC,ATIVO
1070,33,Merc,280,ATIVO
1071,10,Volvo,142E,ATIVO
1072,57,Chrysler,Imperial,ATIVO
1073,2,Camaro,Z28,ATIVO
1074,31,Fiat,X1-9,INATIVO
1075,28,Merc,280,ATIVO
1076,98,Cadillac,Fleetwood,ATIVO
1077,86,Camaro,Z28,INATIVO
1078,88,Honda,Civic,ATIVO
1079,19,Chrysler,Imperial,INATIVO
1080,97,Ferrari,Dino,ATIVO
1081,63,Dodge,Challenger,ATIVO
1082,51,Toyota,Corona,ATIVO
1083,84,Merc,450SLC,ATIVO
1084,46,Merc,280,ATIVO
1085,3,Ferrari,Dino,ATIVO
1086,58,Merc,450SLC,ATIVO
1087,38,Ford,Pantera,ATIVO
1088,50,Ferrari,Dino,ATIVO
1089,38,AMC,Javelin,ATIVO
1090,9,Merc,450SL,ATIVO
1091,87,Merc,230,ATIVO
1092,14,Datsun,710,ATIVO
1093,74,Duster,360,ATIVO
1094,68,Ford,Pantera,ATIVO
1095,35,Chrysler,Imperial,ATIVO
1096,19,Honda,Civic,ATIVO
1097,20,Merc,240D,ATIVO
1098,18,Porsche,914-2,ATIVO
1099,47,Honda,Civic,ATIVO
1100,45,Merc,280,ATIVO
1101,94,Camaro,Z28,ATIVO
1102,28,Mazda,RX4,ATIVO
1103,52,Merc,450SE,ATIVO
1104,27,Fiat,X1-9,ATIVO
1105,42,Merc,280,ATIVO
1106,9,Fiat,X1-9,ATIVO
1107,79,Fiat,X1-9,ATIVO
1108,97,Mazda,RX4,ATIVO
1109,30,AMC,Javelin,INATIVO
1110,62,Dodge,Challenger,ATIVO
1111,30,Hornet,Sportabout,ATIVO
1112,7,Dodge,Challenger,ATIVO
1113,33,Lincoln,Continental,INATIVO
1114,64,Toyota,Corona,ATIVO
1115,100,Toyota,Corolla,INATIVO
1116,50,Maserati,Bora,ATIVO
1117,15,Duster,360,ATIVO
1118,26,Merc,240D,ATIVO
1119,20,Toyota,Corona,ATIVO
1120,98,Merc,450SL,ATIVO
1121,24,Fiat,X1-9,ATIVO
1122,59,AMC,Javelin,ATIVO
1123,52,Toyota,Corolla,ATIVO
1124,88,Mazda,RX4,ATIVO
1125,72,Mazda,RX4,ATIVO
1126,91,Merc,240D,ATIVO
1127,52,Duster,360,ATIVO
1128,94,Toyota,Corolla,ATIVO
1129,17,Merc,240D,ATIVO
1130,88,Hornet,Sportabout,ATIVO
1131,29,Lincoln,Continental,ATIVO
1132,76,Merc,450SE,ATIVO
1133,15,Cadillac,Fleetwood,ATIVO
1134,35,Ford,Pantera,ATIVO
1135,67,Toyota,Corona,ATIVO
1136,6,Merc,230,ATIVO
1137,12,Merc,230,ATIVO
1138,92,Datsun,710,ATIVO
1139,34,Cadillac,Fleetwood,INATIVO
1140,55,Merc,280,ATIVO
1141,11,Duster,360,ATIVO
1142,88,Merc,450SL,ATIVO
1143,39,AMC,Javelin,ATIVO
1144,97,Lotus,Europa,ATIVO
1145,85,Pontiac,Firebird,ATIVO
1146,2,Chrysler,Imperial,ATIVO
1147,98,Maserati,Bora,ATIVO
1148,22,Merc,230,ATIVO
1149,24,Merc,230,ATIVO
1150,13,Lincoln,Continental,ATIVO
1151,62,Toyota,Corona,ATIVO
1152,48,Toyota,Corona,ATIVO
1153,77,Mazda,RX4,ATIVO
1154,22,Pontiac,Firebird,ATIVO
1155,60,Volvo,142E,ATIVO
1156,21,Camaro,Z28,ATIVO
1157,43,Mazda,RX4,ATIVO
1158,50,Maserati,Bora,ATIVO
1159,32,Toyota,Corona,INATIVO
1160,19,Camaro,Z28,ATIVO
1161,80,Toyota,Corolla,ATIVO
1162,96,Merc,280,ATIVO
1163,39,Chrysler,Imperial,ATIVO
1164,37,Volvo,142E,ATIVO
1165,22,Lincoln,Continental,ATIVO
1166,22,Lotus,Europa,ATIVO
1167,5,Honda,Civic,ATIVO
1168,4,Hornet,Sportabout,ATIVO
1169,64,Maserati,Bora,ATIVO
1170,83,Ferrari,Dino,ATIVO
1171,92,Merc,280,ATIVO
1172,13,Merc,450SE,ATIVO
1173,8,Mazda,RX4,ATIVO
1174,8,Duster,360,ATIVO
1175,85,Fiat,X1-9,ATIVO
1176,64,Ford,Pantera,INATIVO
1177,92,Maserati,Bora,ATIVO
1178,81,Dodge,Challenger,ATIVO
1179,42,Merc,450SLC,ATIVO
1180,59,Merc,450SL,ATIVO
1181,4,Merc,240D,ATIVO
1182,11,Dodge,Challenger,ATIVO
1183,8,Merc,280C,ATIVO
1184,38,Mazda,RX4,ATIVO
1185,23,Mazda,RX4,ATIVO
1186,37,Volvo,142E,ATIVO
1187,41,Pontiac,Firebird,INATIVO
1188,28,Merc,280,ATIVO
1189,96,Fiat,128,ATIVO
1190,4,Lincoln,Continental,ATIVO
1191,13,Pontiac,Firebird,INATIVO
1192,83,Cadillac,Fleetwood,ATIVO
1193,78,Merc,240D,ATIVO
1194,6,Honda,Civic,ATIVO
1195,7,Lotus,Europa,INATIVO
1196,5,Toyota,Corona,ATIVO
1197,83,Mazda,RX4,ATIVO
1198,83,Toyota,Corona,ATIVO
1199,67,Hornet,4,ATIVO
1200,49,Honda,Civic,ATIVO
1201,32,Datsun,710,ATIVO
1202,57,Cadillac,Fleetwood,INATIVO
1203,6,Ford,Pantera,ATIVO
1204,43,Camaro,Z28,ATIVO
1205,37,Dodge,Challenger,INATIVO
1206,57,Porsche,914-2,INATIVO
1207,1,Toyota,Corona,ATIVO
1208,89,Merc,240D,ATIVO
1209,29,Merc,280C,ATIVO
1210,76,Pontiac,Firebird,ATIVO
1211,65,Mazda,RX4,ATIVO
1212,35,Porsche,914-2,ATIVO
1213,57,Lotus,Europa,ATIVO
1214,33,Hornet,4,ATIVO
1215,58,Porsche,914-2,ATIVO
1216,53,Dodge,Challenger,INATIVO
1217,77,Merc,240D,ATIVO
1218,86,Merc,240D,ATIVO
1219,61,Merc,450SL,ATIVO
1220,21,Lotus,Europa,ATIVO
1221,18,Duster,360,ATIVO
1222,54,Merc,240D,ATIVO
1223,8,Ford,Pantera,ATIVO
1224,79,Dodge,Challenger,ATIVO
1225,84,Maserati,Bora,ATIVO
1226,27,Datsun,710,ATIVO
1227,52,Dodge,Challenger,ATIVO
1228,68,Fiat,X1-9,ATIVO
1229,53,Hornet,Sportabout,ATIVO
1230,80,Lincoln,Continental,INATIVO
1231,70,Pontiac,Firebird,ATIVO
1232,93,Merc,280,ATIVO
1233,35,Pontiac,Firebird,ATIVO
1234,59,Volvo,142E,ATIVO
1235,3,Camaro,Z28,ATIVO
1236,33,Hornet,Sportabout,ATIVO
1237,55,Fiat,X1-9,ATIVO
1238,31,Maserati,Bora,ATIVO
1239,77,Dodge,Challenger,ATIVO
1240,28,Merc,450SL,ATIVO
1241,99,Merc,280,ATIVO
1242,36,Lincoln,Continental,ATIVO
1243,49,Merc,280C,ATIVO
1244,57,Merc,450SLC,ATIVO
1245,70,Cadillac,Fleetwood,ATIVO
1246,11,Lincoln,Continental,ATIVO
1247,32,AMC,Javelin,ATIVO
1248,99,Merc,450SL,ATIVO
1249,33,Maserati,Bora,ATIVO
1250,63,Lincoln,Continental,ATIVO
1251,62,Merc,230,ATIVO
1252,66,Camaro,Z28,ATIVO
1253,41,Merc,450SL,ATIVO
1254,79,Hornet,4,ATIVO
1255,25,Hornet,4,ATIVO
1256,4,Ford,Pantera,ATIVO
1257,68,Lotus,Europa,INATIVO
1258,15,Toyota,Corona,ATIVO
1259,20,Merc,230,ATIVO
1260,30,Merc,450SLC,ATIVO
1261,63,Hornet,4,ATIVO
1262,21,Hornet,Sportabout,ATIVO
1263,80,Toyota,Corona,ATIVO
1264,90,Toyota,Corona,ATIVO
1265,64,Toyota,Corolla,ATIVO
1266,62,Merc,280C,ATIVO
1267,5,Ferrari,Dino,ATIVO
1268,28,Chrysler,Imperial,ATIVO
1269,69,Merc,230,ATIVO
1270,51,Datsun,710,ATIVO
1271,62,Fiat,128,ATIVO
1272,48,Duster,360,ATIVO
1273,28,Merc,240D,ATIVO
1274,46,Pontiac,Firebird,ATIVO
1275,87,Toyota,Corolla,ATIVO
1276,89,Mazda,RX4,ATIVO
1277,5,Dodge,Challenger,ATIVO
1278,19,Hornet,4,ATIVO
1279,67,Pontiac,Firebird,ATIVO
1280,10,Cadillac,Fleetwood,ATIVO
1281,30,Toyota,Corona,ATIVO
1282,93,Merc,280C,ATIVO
1283,96,Lincoln,Continental,ATIVO
1284,70,Merc,450SLC,ATIVO
1285,57,Toyota,Corolla,ATIVO
1286,96,Maserati,Bora,ATIVO
1287,33,Fiat,X1-9,ATIVO
1288,20,Porsche,914-2,ATIVO
1289,89,Cadillac,Fleetwood,ATIVO
1290,36,Ferrari,Dino,ATIVO
1291,42,Ferrari,Dino,ATIVO
1292,19,Honda,Civic,ATIVO
1293,27,Volvo,142E,ATIVO
1294,30,Merc,240D,INATIVO
1295,62,Porsche,914-2,ATIVO
1296,49,Chrysler,Imperial,ATIVO
1297,99,Lincoln,Continental,ATIVO
1298,29,Fiat,128,ATIVO
1299,17,Dodge,Challenger,ATIVO
1300,7,AMC,Javelin,ATIVO
1301,20,Camaro,Z28,ATIVO
1302,43,Merc,280C,INATIVO
1303,60,Merc,240D,ATIVO
1304,14,Merc,230,ATIVO
1305,44,Merc,240D,INATIVO
1306,33,Mazda,RX4,ATIVO
1307,79,Merc,450SL,ATIVO
1308,26,Volvo,142E,ATIVO
1309,95,Hornet,Sportabout,ATIVO
1310,36,Maserati,Bora,ATIVO
1311,96,Honda,Civic,ATIVO
1312,9,Fiat,128,INATIVO
1313,57,Pontiac,Firebird,ATIVO
1314,43,Volvo,142E,ATIVO
1315,41,Lincoln,Continental,ATIVO
1316,69,Volvo,142E,ATIVO
1317,43,Fiat,128,ATIVO
1318,18,Toyota,Corona,ATIVO
1319,84,Lotus,Europa,ATIVO
1320,93,Hornet,4,ATIVO
1321,92,Duster,360,INATIVO
1322,42,Dodge,Challenger,ATIVO
1323,24,Cadillac,Fleetwood,ATIVO
1324,31,Volvo,142E,INATIVO
1325,46,Maserati,Bora,ATIVO
1326,42,Mazda,RX4,ATIVO
1327,54,Datsun,710,ATIVO
1328,98,Lincoln,Continental,ATIVO
1329,94,Cadillac,Fleetwood,ATIVO
1330,69,Hornet,4,ATIVO
1331,87,Mazda,RX4,ATIVO
1332,57,Mazda,RX4,ATIVO
1333,76,Volvo,142E,ATIVO
1334,97,Hornet,Sportabout,ATIVO
1335,47,AMC,Javelin,ATIVO
1336,76,Merc,450SL,ATIVO
1337,70,Merc,240D,INATIVO
1338,68,Hornet,4,ATIVO
1339,49,Camaro,Z28,ATIVO
1340,49,Honda,Civic,ATIVO
1341,38,Duster,360,ATIVO
1342,3,Datsun,710,ATIVO
1343,28,AMC,Javelin,ATIVO
1344,65,Hornet,Sportabout,ATIVO
1345,65,Merc,280C,ATIVO
1346,8,Toyota,Corolla,INATIVO
1347,78,Ford,Pantera,ATIVO
1348,43,Porsche,914-2,ATIVO
1349,78,Toyota,Corona,ATIVO
1350,42,Cadillac,Fleetwood,ATIVO
1351,18,Merc,450SLC,ATIVO
1352,62,Cadillac,Fleetwood,ATIVO
1353,17,Pontiac,Firebird,ATIVO
1354,3,Fiat,128,ATIVO
1355,63,Volvo,142E,ATIVO
1356,36,Lotus,Europa,ATIVO
1357,36,Mazda,RX4,ATIVO
1358,73,Camaro,Z28,ATIVO
1359,96,Toyota,Corona,ATIVO
1360,9,Maserati,Bora,ATIVO
1361,92,Mazda,RX4,ATIVO
1362,5,Lotus,Europa,ATIVO
1363,98,Dodge,Challenger,ATIVO
1364,54,Fiat,128,ATIVO
1365,71,AMC,Javelin,ATIVO
1366,60,Fiat,128,ATIVO
1367,78,Merc,450SL,ATIVO
1368,67,AMC,Javelin,ATIVO
1369,75,Lotus,Europa,ATIVO
1370,52,Toyota,Corona,ATIVO
1371,11,Merc,450SLC,ATIVO
1372,62,Lincoln,Continental,ATIVO
1373,7,Maserati,Bora,ATIVO
1374,36,Merc,450SE,ATIVO
1375,74,Duster,360,ATIVO
1376,81,Porsche,914-2,ATIVO
1377,85,Ford,Pantera,ATIVO
1378,19,Mazda,RX4,ATIVO
1379,91,Merc,450SE,ATIVO
1380,8,Pontiac,Firebird,ATIVO
1381,15,Camaro,Z28,ATIVO
1382,100,Camaro,Z28,ATIVO
1383,25,AMC,Javelin,ATIVO
1384,50,Hornet,4,ATIVO
1385,37,Toyota,Corolla,ATIVO
1386,92,Fiat,X1-9,ATIVO
1387,95,Merc,240D,ATIVO
1388,9,Datsun,710,ATIVO
1389,71,Toyota,Corona,ATIVO
1390,79,Merc,230,ATIVO
1391,18,Merc,280C,ATIVO
1392,28,Merc,230,ATIVO
1393,92,Lotus,Europa,ATIVO
1394,36,Lincoln,Continental,ATIVO
1395,31,Merc,450SL,ATIVO
1396,42,Duster,360,ATIVO
1397,19,Fiat,128,ATIVO
1398,62,Maserati,Bora,ATIVO
1399,40,Toyota,Corolla,ATIVO
1400,30,Merc,450SE,ATIVO
1401,66,Cadillac,Fleetwood,ATIVO
1402,69,Datsun,710,ATIVO
1403,69,Honda,Civic,ATIVO
1404,15,Camaro,Z28,ATIVO
1405,65,Hornet,4,ATIVO
1406,99,Honda,Civic,ATIVO
1407,35,Merc,450SL,ATIVO
1408,74,Mazda,RX4,ATIVO
1409,64,Hornet,4,ATIVO
1410,25,AMC,Javelin,ATIVO
1411,84,Maserati,Bora,ATIVO
1412,35,Fiat,X1-9,ATIVO
1413,19,Chrysler,Imperial,ATIVO
1414,11,Ford,Pantera,ATIVO
1415,78,Fiat,X1-9,ATIVO
1416,56,Merc,280,ATIVO
1417,56,Ferrari,Dino,ATIVO
1418,98,Chrysler,Imperial,ATIVO
1419,96,Chrysler,Imperial,ATIVO
1420,17,Merc,230,ATIVO
1421,76,Ford,Pantera,ATIVO
1422,53,Lincoln,Continental,ATIVO
1423,7,Fiat,X1-9,ATIVO
1424,26,Merc,450SLC,ATIVO
1425,35,Duster,360,ATIVO
1426,79,Chrysler,Imperial,ATIVO
1427,85,Merc,450SL,ATIVO
1428,62,Porsche,914-2,ATIVO
1429,7,Merc,230,ATIVO
1430,9,Pontiac,Firebird,ATIVO
1431,53,Fiat,X1-9,ATIVO
1432,74,Volvo,142E,ATIVO
1433,25,Fiat,X1-9,ATIVO
1434,91,Mazda,RX4,ATIVO
1435,29,Merc,240D,ATIVO
1436,61,Duster,360,INATIVO
1437,35,Cadillac,Fleetwood,ATIVO
1438,53,Mazda,RX4,ATIVO
1439,25,Mazda,RX4,ATIVO
1440,50,Pontiac,Firebird,ATIVO
1441,56,Honda,Civic,ATIVO
1442,51,AMC,Javelin,ATIVO
1443,78,Merc,450SL,ATIVO
1444,83,Porsche,914-2,ATIVO
1445,93,Merc,240D,ATIVO
1446,44,Ferrari,Dino,ATIVO
1447,79,Lincoln,Continental,ATIVO
1448,65,Volvo,142E,ATIVO
1449,99,Duster,360,ATIVO
1450,93,Cadillac,Fleetwood,ATIVO
1451,89,Hornet,4,ATIVO
1452,95,Hornet,Sportabout,ATIVO
1453,14,Fiat,128,ATIVO
1454,88,Merc,230,ATIVO
1455,32,Merc,230,ATIVO
1456,54,Merc,240D,ATIVO
1457,12,Honda,Civic,ATIVO
1458,61,Porsche,914-2,ATIVO
1459,85,Volvo,142E,ATIVO
1460,94,Chrysler,Imperial,ATIVO
1461,63,Lincoln,Continental,ATIVO
1462,74,Toyota,Corolla,ATIVO
1463,91,Volvo,142E,ATIVO
1464,10,Chrysler,Imperial,ATIVO
